"YEAR","MONTH","JURISDICTION","LOCATION","AGE_GROUP","BEST_DETECTION_METHOD","DETECTION_METHOD","AMPHETAMINE","CANNABIS","COCAINE","ECSTASY","METHYLAMPHETAMINE","OTHER","UNKNOWN","NO_DRUGS_DETECTED","COUNT","FINES","ARRESTS","CHARGES"
2024,"09","NSW","Outer Regional Australia","26-39","Yes","Stage 3","1","0","1","0","0","0","0","Not applicable",2,0,0,2
2024,"09","NSW","Outer Regional Australia","26-39","Yes","Stage 3","1","1","0","0","0","0","0","Not applicable",14,2,0,12
2024,"09","NSW","Outer Regional Australia","40-64","No","Stage 1","0","0","1","0","0","0","0","Not applicable",3,3,0,0
2024,"09","NSW","Outer Regional Australia","40-64","No","Stage 1","0","1","0","0","0","0","0","Not applicable",13,8,0,5
2024,"09","NSW","Outer Regional Australia","40-64","No","Stage 1","1","0","0","0","0","0","0","Not applicable",23,3,0,20
2024,"09","NSW","Outer Regional Australia","40-64","No","Stage 1","1","1","0","0","0","0","0","Not applicable",4,1,0,3
2024,"09","NSW","Outer Regional Australia","40-64","Yes","Stage 3","0","0","1","0","0","0","0","Not applicable",3,3,0,0
2024,"09","NSW","Outer Regional Australia","40-64","Yes","Stage 3","0","1","0","0","0","0","0","Not applicable",12,8,0,4
2024,"09","NSW","Outer Regional Australia","40-64","Yes","Stage 3","0","0","0","0","0","0","0","Not applicable",2,1,0,1
2024,"09","NSW","Outer Regional Australia","40-64","Yes","Stage 3","1","0","0","0","0","0","0","Not applicable",15,2,0,13
2024,"09","NSW","Outer Regional Australia","40-64","Yes","Stage 3","1","0","0","1","0","0","0","Not applicable",1,0,0,1
2024,"09","NSW","Outer Regional Australia","40-64","Yes","Stage 3","1","1","0","0","0","0","0","Not applicable",10,1,0,9
2024,"09","NSW","Outer Regional Australia","65+","No","Stage 1","0","1","0","0","0","0","0","Not applicable",1,1,0,0
2024,"09","NSW","Outer Regional Australia","65+","No","Stage 1","1","0","0","0","0","0","0","Not applicable",2,1,0,1
2024,"09","NSW","Outer Regional Australia","65+","No","Stage 1","1","1","0","0","0","0","0","Not applicable",1,0,0,1
2024,"09","NSW","Outer Regional Australia","65+","Yes","Stage 3","0","1","0","0","0","0","0","Not applicable",1,1,0,0
2024,"09","NSW","Outer Regional Australia","65+","Yes","Stage 3","1","0","0","0","0","0","0","Not applicable",2,1,0,1
2024,"09","NSW","Outer Regional Australia","65+","Yes","Stage 3","1","1","0","0","0","0","0","Not applicable",1,0,0,1
2024,"09","NSW","Remote Australia","17-25","No","Stage 1","0","0","1","0","0","0","0","Not applicable",1,0,0,1
2024,"09","NSW","Remote Australia","17-25","No","Stage 1","1","0","0","0","0","0","0","Not applicable",1,1,0,0
2024,"09","NSW","Remote Australia","17-25","Yes","Stage 3","0","0","1","0","0","0","0","Not applicable",1,0,0,1
2024,"09","NSW","Remote Australia","17-25","Yes","Stage 3","0","1","0","1","0","0","0","Not applicable",1,1,0,0
2024,"09","NSW","Remote Australia","26-39","No","Stage 1","0","1","0","0","0","0","0","Not applicable",1,0,0,1
2024,"09","NSW","Remote Australia","26-39","No","Stage 1","1","0","0","0","0","0","0","Not applicable",3,1,0,2
2024,"09","NSW","Remote Australia","26-39","No","Stage 1","1","1","0","0","0","0","0","Not applicable",3,0,0,3
2024,"09","NSW","Remote Australia","26-39","Yes","Stage 3","1","0","0","0","0","0","0","Not applicable",3,1,0,2
2024,"09","NSW","Remote Australia","26-39","Yes","Stage 3","1","1","0","0","0","0","0","Not applicable",4,0,0,4
2024,"09","NSW","Remote Australia","40-64","No","Stage 1","0","1","0","0","0","0","0","Not applicable",1,0,0,1
2024,"09","NSW","Remote Australia","40-64","No","Stage 1","1","0","0","0","0","0","0","Not applicable",1,1,0,0
2024,"09","NSW","Remote Australia","40-64","No","Stage 1","1","1","0","0","0","0","0","Not applicable",2,0,0,2
2024,"09","NSW","Remote Australia","40-64","Yes","Stage 3","0","1","0","0","0","0","0","Not applicable",1,0,0,1
2024,"09","NSW","Remote Australia","40-64","Yes","Stage 3","1","0","0","0","0","0","0","Not applicable",1,1,0,0
2024,"09","NSW","Remote Australia","40-64","Yes","Stage 3","1","1","0","0","0","0","0","Not applicable",1,0,0,1
2024,"09","NSW","Remote Australia","40-64","Yes","Stage 3","1","1","1","1","0","0","0","Not applicable",1,0,0,1
2024,"09","NSW","Remote Australia","65+","No","Stage 1","0","1","0","0","0","0","0","Not applicable",1,0,0,1
2024,"09","NSW","Remote Australia","65+","Yes","Stage 3","0","1","0","0","0","0","0","Not applicable",1,0,0,1
2024,"09","NSW","Unknown","17-25","No","Stage 1","0","0","1","0","0","0","0","Not applicable",1,0,0,1
2024,"09","NSW","Unknown","17-25","No","Stage 1","1","0","0","0","0","0","0","Not applicable",1,1,0,0
2024,"09","NSW","Unknown","17-25","No","Stage 1","1","1","0","0","0","0","0","Not applicable",1,0,0,1
2024,"09","NSW","Unknown","17-25","Yes","Stage 3","0","0","1","0","0","0","0","Not applicable",1,0,0,1
2024,"09","NSW","Unknown","17-25","Yes","Stage 3","1","0","0","0","0","0","0","Not applicable",1,1,0,0
2024,"09","NSW","Unknown","17-25","Yes","Stage 3","1","1","0","1","0","0","0","Not applicable",1,0,0,1
2024,"09","NSW","Unknown","26-39","No","Stage 1","0","0","1","0","0","0","0","Not applicable",2,1,0,1
2024,"09","NSW","Unknown","26-39","No","Stage 1","0","1","0","0","0","0","0","Not applicable",2,1,0,1
2024,"09","NSW","Unknown","26-39","No","Stage 1","1","0","0","0","0","0","0","Not applicable",9,4,0,5
2024,"09","NSW","Unknown","26-39","No","Stage 1","1","0","1","0","0","0","0","Not applicable",1,1,0,0
2024,"09","NSW","Unknown","26-39","No","Stage 1","1","1","0","0","0","0","0","Not applicable",1,0,0,1
2024,"09","NSW","Unknown","26-39","Yes","Stage 3","0","0","1","0","0","0","0","Not applicable",1,1,0,0
2024,"09","NSW","Unknown","26-39","Yes","Stage 3","0","1","0","0","0","0","0","Not applicable",3,2,0,1
2024,"09","NSW","Unknown","26-39","Yes","Stage 3","0","1","1","0","0","0","0","Not applicable",1,0,0,1
2024,"09","NSW","Unknown","26-39","Yes","Stage 3","1","0","0","0","0","0","0","Not applicable",7,4,0,3
2024,"09","NSW","Unknown","26-39","Yes","Stage 3","1","1","0","0","0","0","0","Not applicable",3,0,0,3
2024,"09","NSW","Unknown","40-64","No","Stage 1","0","1","0","0","0","0","0","Not applicable",2,1,0,1
2024,"09","NSW","Unknown","40-64","No","Stage 1","1","0","0","0","0","0","0","Not applicable",5,1,0,4
2024,"09","NSW","Unknown","40-64","No","Stage 1","1","1","0","0","0","0","0","Not applicable",3,0,0,3
2024,"09","NSW","Unknown","40-64","Yes","Stage 3","0","1","0","0","0","0","0","Not applicable",2,1,0,1
2024,"09","NSW","Unknown","40-64","Yes","Stage 3","1","0","0","0","0","0","0","Not applicable",3,1,0,2
2024,"09","NSW","Unknown","40-64","Yes","Stage 3","1","0","0","1","0","0","0","Not applicable",1,0,0,1
2024,"09","NSW","Unknown","40-64","Yes","Stage 3","1","1","0","0","0","0","0","Not applicable",4,0,0,4
2024,"09","NSW","Very Remote Australia","26-39","No","Stage 1","1","0","0","0","0","0","0","Not applicable",2,0,0,2
2024,"09","NSW","Very Remote Australia","26-39","No","Stage 1","1","1","0","0","0","0","0","Not applicable",1,0,0,1
2024,"09","NSW","Very Remote Australia","26-39","Yes","Stage 3","1","0","0","0","0","0","0","Not applicable",1,0,0,1
2024,"09","NSW","Very Remote Australia","26-39","Yes","Stage 3","1","1","0","0","0","0","0","Not applicable",2,0,0,2
2024,"09","NT","Unknown","0-16","Yes","Stage 1","0","0","0","0","0","0","1","Not applicable",3,1,1,2
2024,"09","NT","Unknown","17-25","Yes","Stage 1","0","0","0","0","0","0","1","Not applicable",65,15,12,50
2024,"09","NT","Unknown","26-39","Yes","Stage 1","0","0","0","0","0","0","1","Not applicable",116,45,12,71
2024,"09","NT","Unknown","40-64","Yes","Stage 1","0","0","0","0","0","0","1","Not applicable",101,33,6,68
2024,"09","SA","Unknown","0-16","Yes","Stage 3","0","0","0","0","0","0","0","Yes",0,0,0,0
2024,"09","SA","Unknown","0-16","Yes","Stage 3","0","0","0","0","0","0","1","No",0,0,0,0
2024,"09","SA","Unknown","0-16","Yes","Stage 3","0","0","0","0","1","0","0","No",0,0,0,0
2024,"09","SA","Unknown","0-16","Yes","Stage 3","0","0","0","1","0","0","0","No",0,0,0,0
2024,"09","SA","Unknown","0-16","Yes","Stage 3","0","0","0","1","1","0","0","No",0,0,0,0
2024,"09","SA","Unknown","0-16","Yes","Stage 3","0","1","0","0","0","0","0","No",0,0,0,0
2024,"09","SA","Unknown","0-16","Yes","Stage 3","0","1","0","0","1","0","0","No",0,0,0,0
2024,"09","SA","Unknown","0-16","Yes","Stage 3","0","1","0","1","0","0","0","No",0,0,0,0
2024,"09","SA","Unknown","0-16","Yes","Stage 3","0","1","0","1","1","0","0","No",0,0,0,0
2024,"09","SA","Unknown","17-25","Yes","Stage 3","0","0","0","0","0","0","0","Yes",8,0,0,0
2024,"09","SA","Unknown","17-25","Yes","Stage 3","0","0","0","0","0","0","1","No",0,7,0,3
2024,"09","SA","Unknown","17-25","Yes","Stage 3","0","0","0","0","1","0","0","No",4,4,0,0
2024,"09","SA","Unknown","17-25","Yes","Stage 3","0","0","0","1","0","0","0","No",2,4,0,0
2024,"09","SA","Unknown","17-25","Yes","Stage 3","0","0","0","1","1","0","0","No",0,0,0,0
2024,"09","SA","Unknown","17-25","Yes","Stage 3","0","1","0","0","0","0","0","No",26,28,0,3
2024,"09","SA","Unknown","17-25","Yes","Stage 3","0","1","0","0","1","0","0","No",1,0,0,0
2024,"09","SA","Unknown","17-25","Yes","Stage 3","0","1","0","1","0","0","0","No",4,0,0,0
2024,"09","SA","Unknown","17-25","Yes","Stage 3","0","1","0","1","1","0","0","No",0,0,0,0
2024,"09","SA","Unknown","26-39","Yes","Stage 3","0","0","0","0","0","0","0","Yes",21,0,0,0
2024,"09","SA","Unknown","26-39","Yes","Stage 3","0","0","0","0","0","0","1","No",0,25,3,15
2024,"09","SA","Unknown","26-39","Yes","Stage 3","0","0","0","0","1","0","0","No",72,66,0,28
2024,"09","SA","Unknown","26-39","Yes","Stage 3","0","0","0","1","0","0","0","No",2,1,0,0
2024,"09","SA","Unknown","26-39","Yes","Stage 3","0","0","0","1","1","0","0","No",5,0,1,0
2024,"09","SA","Unknown","26-39","Yes","Stage 3","0","1","0","0","0","0","0","No",36,47,0,8
2024,"09","SA","Unknown","26-39","Yes","Stage 3","0","1","0","0","1","0","0","No",24,0,1,6
2024,"09","SA","Unknown","26-39","Yes","Stage 3","0","1","0","1","0","0","0","No",1,0,0,0
2024,"09","SA","Unknown","26-39","Yes","Stage 3","0","1","0","1","1","0","0","No",0,0,0,0
2024,"09","SA","Unknown","40-64","Yes","Stage 3","0","0","0","0","0","0","0","Yes",20,0,0,0
2024,"09","SA","Unknown","40-64","Yes","Stage 3","0","0","0","0","0","0","1","No",1,31,3,17
2024,"09","SA","Unknown","40-64","Yes","Stage 3","0","0","0","0","1","0","0","No",91,74,0,29
2024,"09","SA","Unknown","40-64","Yes","Stage 3","0","0","0","1","0","0","0","No",1,0,0,1
2024,"09","SA","Unknown","40-64","Yes","Stage 3","0","0","0","1","1","0","0","No",3,0,0,0
2024,"09","SA","Unknown","40-64","Yes","Stage 3","0","1","0","0","0","0","0","No",37,52,0,10
2024,"09","SA","Unknown","40-64","Yes","Stage 3","0","1","0","0","1","0","0","No",33,0,0,8
2024,"09","SA","Unknown","40-64","Yes","Stage 3","0","1","0","1","0","0","0","No",0,0,0,0
2024,"09","SA","Unknown","40-64","Yes","Stage 3","0","1","0","1","1","0","0","No",1,0,0,0
2024,"09","SA","Unknown","65+","Yes","Stage 3","0","0","0","0","0","0","0","Yes",1,0,0,0
2024,"09","SA","Unknown","65+","Yes","Stage 3","0","0","0","0","0","0","1","No",1,0,0,1
2024,"09","SA","Unknown","65+","Yes","Stage 3","0","0","0","0","1","0","0","No",0,0,0,0
2024,"09","SA","Unknown","65+","Yes","Stage 3","0","0","0","1","0","0","0","No",0,0,0,0
2024,"09","SA","Unknown","65+","Yes","Stage 3","0","0","0","1","1","0","0","No",0,0,0,0
2024,"09","SA","Unknown","65+","Yes","Stage 3","0","1","0","0","0","0","0","No",5,2,0,2
2024,"09","SA","Unknown","65+","Yes","Stage 3","0","1","0","0","1","0","0","No",1,0,0,0
2024,"09","SA","Unknown","65+","Yes","Stage 3","0","1","0","1","0","0","0","No",0,0,0,0
2024,"09","SA","Unknown","65+","Yes","Stage 3","0","1","0","1","1","0","0","No",0,0,0,0
2024,"09","WA","Unknown","17-25","Yes","Not applicable","0","0","0","0","0","0","0","Not applicable",0,0,0,62
2024,"09","WA","Unknown","26-39","Yes","Not applicable","0","0","0","0","0","0","0","Not applicable",0,0,0,248
2024,"09","WA","Unknown","40-64","Yes","Not applicable","0","0","0","0","0","0","0","Not applicable",0,0,0,267
2024,"09","WA","Unknown","65+","Yes","Not applicable","0","0","0","0","0","0","0","Not applicable",0,0,0,6
2024,"10","ACT","Major Cities of Australia","17-25","Yes","Stage 3","0","0","0","0","0","0","1","Not applicable",2,0,0,2
2024,"10","ACT","Major Cities of Australia","17-25","Yes","Stage 3","0","1","0","0","0","0","0","Not applicable",1,0,0,1
2024,"10","ACT","Major Cities of Australia","26-39","Yes","Stage 3","0","1","0","0","0","0","0","Not applicable",2,0,0,2
2024,"10","ACT","Major Cities of Australia","26-39","Yes","Stage 3","1","0","0","0","0","0","0","Not applicable",3,0,1,3
2024,"10","ACT","Major Cities of Australia","26-39","Yes","Stage 3","1","1","0","0","0","0","0","Not applicable",1,0,0,1
2024,"10","ACT","Major Cities of Australia","40-64","Yes","Stage 3","0","1","1","0","0","0","0","Not applicable",1,0,0,1
2024,"10","ACT","Major Cities of Australia","40-64","Yes","Stage 3","1","0","0","0","0","0","0","Not applicable",1,0,1,1
2024,"10","ACT","Major Cities of Australia","40-64","Yes","Stage 3","1","1","0","0","0","0","0","Not applicable",1,0,0,1
2024,"10","NSW","Inner Regional Australia","0-16","No","Stage 1","0","1","0","0","0","0","0","Not applicable",1,1,0,0
2024,"10","NSW","Inner Regional Australia","0-16","No","Stage 1","1","1","0","0","0","0","0","Not applicable",1,1,0,0
2024,"10","NSW","Inner Regional Australia","0-16","Yes","Stage 3","0","1","0","0","0","0","0","Not applicable",1,1,0,0
2024,"10","NSW","Inner Regional Australia","0-16","Yes","Stage 3","0","1","0","1","0","0","0","Not applicable",1,1,0,0
2024,"10","NSW","Inner Regional Australia","17-25","No","Stage 1","0","0","1","0","0","0","0","Not applicable",28,20,0,8
2024,"10","NSW","Inner Regional Australia","17-25","No","Stage 1","0","1","0","0","0","0","0","Not applicable",109,57,0,52
2024,"10","NSW","Inner Regional Australia","17-25","No","Stage 1","0","1","1","0","0","0","0","Not applicable",6,2,0,4
2024,"10","NSW","Inner Regional Australia","17-25","No","Stage 1","1","0","0","0","0","0","0","Not applicable",35,15,0,20
2024,"10","NSW","Inner Regional Australia","17-25","No","Stage 1","1","0","1","0","0","0","0","Not applicable",2,2,0,0
2024,"10","NSW","Inner Regional Australia","17-25","No","Stage 1","1","1","0","0","0","0","0","Not applicable",20,6,0,14
2024,"10","NSW","Inner Regional Australia","17-25","No","Stage 1","1","1","1","0","0","0","0","Not applicable",4,3,0,1
2024,"10","NSW","Inner Regional Australia","17-25","Yes","Stage 3","0","0","0","1","0","0","0","Not applicable",4,3,0,1
2024,"10","NSW","Inner Regional Australia","17-25","Yes","Stage 3","0","0","1","0","0","0","0","Not applicable",19,15,0,4
2024,"10","NSW","Inner Regional Australia","17-25","Yes","Stage 3","0","0","1","1","0","0","0","Not applicable",3,2,0,1
2024,"10","NSW","Inner Regional Australia","17-25","Yes","Stage 3","0","1","0","0","0","0","0","Not applicable",114,62,0,52
2024,"10","NSW","Inner Regional Australia","17-25","Yes","Stage 3","0","1","0","1","0","0","0","Not applicable",8,4,0,4
2024,"10","NSW","Inner Regional Australia","17-25","Yes","Stage 3","0","1","1","0","0","0","0","Not applicable",6,5,0,1
2024,"10","NSW","Inner Regional Australia","17-25","Yes","Stage 3","0","1","1","1","0","0","0","Not applicable",2,0,0,2
2024,"10","NSW","Inner Regional Australia","17-25","Yes","Stage 3","1","0","0","0","0","0","0","Not applicable",24,8,0,16
2024,"10","NSW","Inner Regional Australia","17-25","Yes","Stage 3","1","0","1","1","0","0","0","Not applicable",1,1,0,0
2024,"10","NSW","Inner Regional Australia","17-25","Yes","Stage 3","1","1","0","0","0","0","0","Not applicable",22,4,0,18
2024,"10","NSW","Inner Regional Australia","17-25","Yes","Stage 3","1","1","1","0","0","0","0","Not applicable",1,1,0,0
2024,"10","NSW","Inner Regional Australia","26-39","No","Stage 1","0","0","1","0","0","0","0","Not applicable",37,25,0,12
2024,"10","NSW","Inner Regional Australia","26-39","No","Stage 1","0","1","0","0","0","0","0","Not applicable",114,48,0,66
2024,"10","NSW","Inner Regional Australia","26-39","No","Stage 1","0","1","1","0","0","0","0","Not applicable",12,10,0,2
2024,"10","NSW","Inner Regional Australia","26-39","No","Stage 1","1","0","0","0","0","0","0","Not applicable",145,40,0,105
2024,"10","NSW","Inner Regional Australia","26-39","No","Stage 1","1","0","1","0","0","0","0","Not applicable",10,4,0,6
2024,"10","NSW","Inner Regional Australia","26-39","No","Stage 1","1","1","0","0","0","0","0","Not applicable",48,9,0,39
2024,"10","NSW","Inner Regional Australia","26-39","No","Stage 1","1","1","1","0","0","0","0","Not applicable",3,0,0,3
2024,"10","NSW","Inner Regional Australia","26-39","Yes","Stage 3","0","0","0","0","0","0","0","Not applicable",2,0,0,2
2024,"10","NSW","Inner Regional Australia","26-39","Yes","Stage 3","0","0","0","1","0","0","0","Not applicable",1,1,0,0
2024,"10","NSW","Inner Regional Australia","26-39","Yes","Stage 3","0","0","1","0","0","0","0","Not applicable",24,18,0,6
2024,"10","NSW","Inner Regional Australia","26-39","Yes","Stage 3","0","0","1","1","0","0","0","Not applicable",3,2,0,1
2024,"10","NSW","Inner Regional Australia","26-39","Yes","Stage 3","0","1","0","0","0","0","0","Not applicable",110,47,0,63
2024,"10","NSW","Inner Regional Australia","26-39","Yes","Stage 3","0","1","0","1","0","0","0","Not applicable",3,1,0,2
2024,"10","NSW","Inner Regional Australia","26-39","Yes","Stage 3","0","1","1","0","0","0","0","Not applicable",16,10,0,6
2024,"10","NSW","Inner Regional Australia","26-39","Yes","Stage 3","0","0","0","0","0","0","0","Not applicable",1,1,0,0
2024,"10","NSW","Inner Regional Australia","26-39","Yes","Stage 3","0","0","0","0","0","0","0","Not applicable",5,2,0,3
2024,"10","NSW","Inner Regional Australia","26-39","Yes","Stage 3","1","0","0","0","0","0","0","Not applicable",117,33,0,84
2024,"10","NSW","Inner Regional Australia","26-39","Yes","Stage 3","1","0","0","1","0","0","0","Not applicable",3,1,0,2
2024,"10","NSW","Inner Regional Australia","26-39","Yes","Stage 3","1","0","1","0","0","0","0","Not applicable",6,1,0,5
2024,"10","NSW","Inner Regional Australia","26-39","Yes","Stage 3","1","1","0","0","0","0","0","Not applicable",74,19,0,55
2024,"10","NSW","Inner Regional Australia","26-39","Yes","Stage 3","1","1","1","0","0","0","0","Not applicable",4,0,0,4
2024,"10","NSW","Inner Regional Australia","40-64","No","Stage 1","0","0","1","0","0","0","0","Not applicable",15,10,0,5
2024,"10","NSW","Inner Regional Australia","40-64","No","Stage 1","0","1","0","0","0","0","0","Not applicable",75,38,0,37
2024,"10","NSW","Inner Regional Australia","40-64","No","Stage 1","0","1","1","0","0","0","0","Not applicable",3,1,0,2
2024,"10","NSW","Inner Regional Australia","40-64","No","Stage 1","1","0","0","0","0","0","0","Not applicable",155,37,0,118
2024,"10","NSW","Inner Regional Australia","40-64","No","Stage 1","1","0","1","0","0","0","0","Not applicable",5,2,0,3
2024,"10","NSW","Inner Regional Australia","40-64","No","Stage 1","1","1","0","0","0","0","0","Not applicable",45,9,0,36
2024,"10","NSW","Inner Regional Australia","40-64","No","Stage 1","1","1","1","0","0","0","0","Not applicable",3,0,0,3
2024,"10","NSW","Inner Regional Australia","40-64","Yes","Stage 3","0","0","1","0","0","0","0","Not applicable",10,7,0,3
2024,"10","NSW","Inner Regional Australia","40-64","Yes","Stage 3","0","0","1","1","0","0","0","Not applicable",1,1,0,0
2024,"10","NSW","Inner Regional Australia","40-64","Yes","Stage 3","0","1","0","0","0","0","0","Not applicable",73,36,0,37
2024,"10","NSW","Inner Regional Australia","40-64","Yes","Stage 3","0","1","1","0","0","0","0","Not applicable",3,2,0,1
2024,"10","NSW","Inner Regional Australia","40-64","Yes","Stage 3","1","0","0","0","0","0","0","Not applicable",119,31,0,88
2024,"10","NSW","Inner Regional Australia","40-64","Yes","Stage 3","1","0","0","1","0","0","0","Not applicable",2,0,0,2
2024,"10","NSW","Inner Regional Australia","40-64","Yes","Stage 3","1","0","1","0","0","0","0","Not applicable",3,0,0,3
2024,"10","NSW","Inner Regional Australia","40-64","Yes","Stage 3","1","1","0","0","0","0","0","Not applicable",86,18,0,68
2024,"10","NSW","Inner Regional Australia","40-64","Yes","Stage 3","1","1","0","1","0","0","0","Not applicable",1,0,0,1
2024,"10","NSW","Inner Regional Australia","40-64","Yes","Stage 3","1","1","1","0","0","0","0","Not applicable",2,1,0,1
2024,"10","NSW","Inner Regional Australia","40-64","Yes","Stage 3","1","1","1","1","0","0","0","Not applicable",1,1,0,0
2024,"10","NSW","Inner Regional Australia","65+","No","Stage 1","0","0","1","0","0","0","0","Not applicable",1,0,0,1
2024,"10","NSW","Inner Regional Australia","65+","No","Stage 1","0","1","0","0","0","0","0","Not applicable",3,2,0,1
2024,"10","NSW","Inner Regional Australia","65+","No","Stage 1","1","0","0","0","0","0","0","Not applicable",2,0,0,2
2024,"10","NSW","Inner Regional Australia","65+","Yes","Stage 3","0","0","1","0","0","0","0","Not applicable",1,0,0,1
2024,"10","NSW","Inner Regional Australia","65+","Yes","Stage 3","0","1","0","0","0","0","0","Not applicable",3,2,0,1
2024,"10","NSW","Inner Regional Australia","65+","Yes","Stage 3","1","0","0","0","0","0","0","Not applicable",1,0,0,1
2024,"10","NSW","Inner Regional Australia","65+","Yes","Stage 3","1","1","0","0","0","0","0","Not applicable",1,0,0,1
2024,"10","NSW","Major Cities of Australia","0-16","No","Stage 1","0","0","1","0","0","0","0","Not applicable",1,1,0,0
2024,"10","NSW","Major Cities of Australia","0-16","No","Stage 1","0","1","0","0","0","0","0","Not applicable",1,1,0,0
2024,"10","NSW","Major Cities of Australia","0-16","No","Stage 1","1","0","0","0","0","0","0","Not applicable",1,0,0,1
2024,"10","NSW","Major Cities of Australia","0-16","Yes","Stage 3","0","0","1","0","0","0","0","Not applicable",1,1,0,0
2024,"10","NSW","Major Cities of Australia","0-16","Yes","Stage 3","0","1","0","0","0","0","0","Not applicable",1,1,0,0
2024,"10","NSW","Major Cities of Australia","0-16","Yes","Stage 3","1","0","0","0","0","0","0","Not applicable",1,0,0,1
2024,"10","NSW","Major Cities of Australia","17-25","No","Stage 1","0","0","1","0","0","0","0","Not applicable",33,19,0,14
2024,"10","NSW","Major Cities of Australia","17-25","No","Stage 1","0","1","0","0","0","0","0","Not applicable",112,53,0,59
2024,"10","NSW","Major Cities of Australia","17-25","No","Stage 1","0","1","1","0","0","0","0","Not applicable",27,16,0,11
2024,"10","NSW","Major Cities of Australia","17-25","No","Stage 1","1","0","0","0","0","0","0","Not applicable",17,7,0,10
2024,"10","NSW","Major Cities of Australia","17-25","No","Stage 1","1","0","1","0","0","0","0","Not applicable",10,4,0,6
2024,"10","NSW","Major Cities of Australia","17-25","No","Stage 1","1","1","0","0","0","0","0","Not applicable",6,2,0,4
2024,"10","NSW","Major Cities of Australia","17-25","No","Stage 1","1","1","1","0","0","0","0","Not applicable",1,0,0,1
2024,"10","NSW","Major Cities of Australia","17-25","Yes","Stage 3","0","0","0","1","0","0","0","Not applicable",5,5,0,0
2024,"10","NSW","Major Cities of Australia","17-25","Yes","Stage 3","0","0","1","0","0","0","0","Not applicable",20,12,0,8
2024,"10","NSW","Major Cities of Australia","17-25","Yes","Stage 3","0","0","1","1","0","0","0","Not applicable",5,2,0,3
2024,"10","NSW","Major Cities of Australia","17-25","Yes","Stage 3","0","1","0","0","0","0","0","Not applicable",124,61,0,63
2024,"10","NSW","Major Cities of Australia","17-25","Yes","Stage 3","0","1","0","1","0","0","0","Not applicable",1,1,0,0
2024,"10","NSW","Major Cities of Australia","17-25","Yes","Stage 3","0","1","1","0","0","0","0","Not applicable",19,10,0,9
2024,"10","NSW","Major Cities of Australia","17-25","Yes","Stage 3","0","1","1","1","0","0","0","Not applicable",2,2,0,0
2024,"10","NSW","Major Cities of Australia","17-25","Yes","Stage 3","0","0","0","0","0","0","0","Not applicable",4,1,0,3
2024,"10","NSW","Major Cities of Australia","17-25","Yes","Stage 3","1","0","0","0","0","0","0","Not applicable",14,5,0,9
2024,"10","NSW","Major Cities of Australia","17-25","Yes","Stage 3","1","0","1","0","0","0","0","Not applicable",1,0,0,1
2024,"10","NSW","Major Cities of Australia","17-25","Yes","Stage 3","1","0","1","1","0","0","0","Not applicable",3,1,0,2
2024,"10","NSW","Major Cities of Australia","17-25","Yes","Stage 3","1","1","0","0","0","0","0","Not applicable",6,1,0,5
2024,"10","NSW","Major Cities of Australia","17-25","Yes","Stage 3","1","1","0","1","0","0","0","Not applicable",1,0,0,1
2024,"10","NSW","Major Cities of Australia","17-25","Yes","Stage 3","1","1","1","1","0","0","0","Not applicable",1,0,0,1
2024,"10","NSW","Major Cities of Australia","26-39","No","Stage 1","0","0","1","0","0","0","0","Not applicable",74,46,0,28
2024,"10","NSW","Major Cities of Australia","26-39","No","Stage 1","0","1","0","0","0","0","0","Not applicable",119,63,0,56
2024,"10","NSW","Major Cities of Australia","26-39","No","Stage 1","0","1","1","0","0","0","0","Not applicable",25,11,0,14
2024,"10","NSW","Major Cities of Australia","26-39","No","Stage 1","1","0","0","0","0","0","0","Not applicable",149,37,0,112
2024,"10","NSW","Major Cities of Australia","26-39","No","Stage 1","1","0","1","0","0","0","0","Not applicable",18,4,0,14
2024,"10","NSW","Major Cities of Australia","26-39","No","Stage 1","1","1","0","0","0","0","0","Not applicable",29,7,0,22
2024,"10","NSW","Major Cities of Australia","26-39","No","Stage 1","1","1","1","0","0","0","0","Not applicable",7,2,0,5
2024,"10","NSW","Major Cities of Australia","26-39","Yes","Stage 3","0","0","0","1","0","0","0","Not applicable",3,2,0,1
2024,"10","NSW","Major Cities of Australia","26-39","Yes","Stage 3","0","0","1","0","0","0","0","Not applicable",59,36,0,23
2024,"10","NSW","Major Cities of Australia","26-39","Yes","Stage 3","0","0","1","1","0","0","0","Not applicable",3,2,0,1
2024,"10","NSW","Major Cities of Australia","26-39","Yes","Stage 3","0","1","0","0","0","0","0","Not applicable",123,65,0,58
2024,"10","NSW","Major Cities of Australia","26-39","Yes","Stage 3","0","1","0","1","0","0","0","Not applicable",2,2,0,0
2024,"10","NSW","Major Cities of Australia","26-39","Yes","Stage 3","0","1","1","0","0","0","0","Not applicable",23,12,0,11
2024,"10","NSW","Major Cities of Australia","26-39","Yes","Stage 3","0","1","1","1","0","0","0","Not applicable",1,0,0,1
2024,"10","NSW","Major Cities of Australia","26-39","Yes","Stage 3","0","0","0","0","0","0","0","Not applicable",7,4,0,3
2024,"10","NSW","Major Cities of Australia","26-39","Yes","Stage 3","1","0","0","0","0","0","0","Not applicable",131,29,0,102
2024,"10","NSW","Major Cities of Australia","26-39","Yes","Stage 3","1","0","0","1","0","0","0","Not applicable",2,0,0,2
