"YEAR","MONTH","JURISDICTION","DETECTION_METHOD","FINES","ARRESTS","CHARGES","POSITIVE_RESULTS","TESTS_CONDUCTED"
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",0,0,2,16,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",0,0,3,12,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",0,0,4,16,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",0,0,6,6,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",1,0,0,13,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",1,0,1,22,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",1,0,2,21,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",1,0,3,12,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",1,0,4,10,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",1,0,5,6,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",2,0,0,10,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",2,0,1,9,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",2,0,2,8,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",2,0,5,7,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",2,0,7,9,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",2,0,20,22,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",3,0,0,12,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",3,0,1,4,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",3,0,5,8,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",3,0,11,14,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",3,0,12,15,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",3,0,13,16,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",4,0,1,15,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",4,0,3,14,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",4,0,5,9,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",4,0,8,12,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",4,0,20,24,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",4,0,25,29,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",5,0,10,15,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",5,0,33,38,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",6,0,14,20,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",6,0,23,29,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",7,0,12,19,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",8,0,0,8,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",8,0,1,9,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",8,0,7,15,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",8,0,16,24,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",9,0,7,16,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",9,0,8,17,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",9,0,16,50,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",10,0,45,55,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",12,0,1,13,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",12,0,8,20,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",13,0,42,55,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",16,0,49,65,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",17,0,27,44,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",18,0,7,25,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",19,0,18,37,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",19,0,69,88,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",26,0,58,84,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",27,0,29,56,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",29,0,109,138,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",34,0,94,128,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",35,0,72,107,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",36,0,48,84,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",39,0,33,72,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",56,0,40,96,383418
2024,"03","NSW","Laboratory or Toxicology (Stage 3)",57,0,28,85,383418
2024,"03","NT","Indicator (Stage 1)",0,1,1,1,6730
2024,"03","NT","Indicator (Stage 1)",10,8,30,40,6730
2024,"03","NT","Indicator (Stage 1)",15,17,52,67,6730
2024,"03","NT","Indicator (Stage 1)",24,17,70,94,6730
2024,"03","SA","Laboratory or Toxicology (Stage 3)",0,0,0,50,61587
2024,"03","SA","Laboratory or Toxicology (Stage 3)",0,0,1,9,61587
2024,"03","SA","Laboratory or Toxicology (Stage 3)",0,0,2,0,61587
2024,"03","SA","Laboratory or Toxicology (Stage 3)",0,0,5,24,61587
2024,"03","SA","Laboratory or Toxicology (Stage 3)",0,1,0,0,61587
2024,"03","SA","Laboratory or Toxicology (Stage 3)",0,1,13,44,61587
2024,"03","SA","Laboratory or Toxicology (Stage 3)",1,0,0,0,61587
2024,"03","SA","Laboratory or Toxicology (Stage 3)",2,0,0,4,61587
2024,"03","SA","Laboratory or Toxicology (Stage 3)",3,0,0,7,61587
2024,"03","SA","Laboratory or Toxicology (Stage 3)",3,2,5,1,61587
2024,"03","SA","Laboratory or Toxicology (Stage 3)",4,1,1,9,61587
2024,"03","SA","Laboratory or Toxicology (Stage 3)",15,1,20,0,61587
2024,"03","SA","Laboratory or Toxicology (Stage 3)",22,1,26,0,61587
2024,"03","SA","Laboratory or Toxicology (Stage 3)",25,0,3,31,61587
2024,"03","SA","Laboratory or Toxicology (Stage 3)",28,0,11,51,61587
2024,"03","SA","Laboratory or Toxicology (Stage 3)",28,1,14,64,61587
2024,"03","SA","Laboratory or Toxicology (Stage 3)",49,0,28,94,61587
2024,"03","SA","Laboratory or Toxicology (Stage 3)",66,0,46,124,61587
2024,"03","TAS","Indicator (Stage 1)",0,0,0,142,11836
2024,"03","VIC","Indicator (Stage 1)",0,0,0,765,347821
2024,"03","WA","Indicator (Stage 1)",0,0,0,605,185319
2024,"03","WA","Laboratory or Toxicology (Stage 3)",0,0,0,605,185319
2024,"03","WA","Not applicable",0,0,1,0,185319
2024,"03","WA","Not applicable",0,0,5,0,185319
2024,"03","WA","Not applicable",0,0,56,0,185319
2024,"03","WA","Not applicable",0,0,249,0,185319
2024,"03","WA","Not applicable",0,0,282,0,185319
2024,"03","WA","Secondary Confirmatory (Stage 2)",0,0,0,605,185319
2024,"04","ACT","Laboratory or Toxicology (Stage 3)",0,0,1,2,5615
2024,"04","ACT","Laboratory or Toxicology (Stage 3)",0,0,2,4,5615
2024,"04","ACT","Laboratory or Toxicology (Stage 3)",0,1,1,1,5615
2024,"04","ACT","Laboratory or Toxicology (Stage 3)",0,1,2,4,5615
2024,"04","ACT","Laboratory or Toxicology (Stage 3)",0,1,5,5,5615
2024,"04","ACT","Laboratory or Toxicology (Stage 3)",0,2,2,2,5615
2024,"04","NSW","Indicator (Stage 1)",0,0,1,8,365904
2024,"04","NSW","Indicator (Stage 1)",0,0,2,10,365904
2024,"04","NSW","Indicator (Stage 1)",0,0,3,6,365904
2024,"04","NSW","Indicator (Stage 1)",0,0,5,5,365904
2024,"04","NSW","Indicator (Stage 1)",1,0,0,7,365904
2024,"04","NSW","Indicator (Stage 1)",1,0,1,2,365904
2024,"04","NSW","Indicator (Stage 1)",1,0,2,15,365904
2024,"04","NSW","Indicator (Stage 1)",1,0,4,10,365904
2024,"04","NSW","Indicator (Stage 1)",1,0,9,10,365904
2024,"04","NSW","Indicator (Stage 1)",2,0,1,3,365904
2024,"04","NSW","Indicator (Stage 1)",2,0,2,4,365904
2024,"04","NSW","Indicator (Stage 1)",2,0,3,10,365904
2024,"04","NSW","Indicator (Stage 1)",2,0,4,6,365904
2024,"04","NSW","Indicator (Stage 1)",2,0,6,8,365904
2024,"04","NSW","Indicator (Stage 1)",2,0,7,9,365904
2024,"04","NSW","Indicator (Stage 1)",2,0,11,13,365904
2024,"04","NSW","Indicator (Stage 1)",2,0,17,19,365904
2024,"04","NSW","Indicator (Stage 1)",3,0,0,3,365904
2024,"04","NSW","Indicator (Stage 1)",3,0,3,6,365904
2024,"04","NSW","Indicator (Stage 1)",3,0,6,9,365904
2024,"04","NSW","Indicator (Stage 1)",3,0,10,13,365904
2024,"04","NSW","Indicator (Stage 1)",3,0,16,19,365904
2024,"04","NSW","Indicator (Stage 1)",4,0,1,5,365904
2024,"04","NSW","Indicator (Stage 1)",4,0,4,8,365904
2024,"04","NSW","Indicator (Stage 1)",4,0,8,12,365904
2024,"04","NSW","Indicator (Stage 1)",4,0,13,34,365904
2024,"04","NSW","Indicator (Stage 1)",4,0,15,19,365904
2024,"04","NSW","Indicator (Stage 1)",4,0,21,25,365904
2024,"04","NSW","Indicator (Stage 1)",6,0,6,12,365904
2024,"04","NSW","Indicator (Stage 1)",6,0,19,25,365904
2024,"04","NSW","Indicator (Stage 1)",7,0,3,10,365904
2024,"04","NSW","Indicator (Stage 1)",7,0,4,11,365904
2024,"04","NSW","Indicator (Stage 1)",7,0,7,14,365904
2024,"04","NSW","Indicator (Stage 1)",8,0,0,8,365904
2024,"04","NSW","Indicator (Stage 1)",8,0,2,10,365904
2024,"04","NSW","Indicator (Stage 1)",8,0,4,12,365904
2024,"04","NSW","Indicator (Stage 1)",8,0,5,13,365904
2024,"04","NSW","Indicator (Stage 1)",10,0,11,21,365904
2024,"04","NSW","Indicator (Stage 1)",14,0,40,54,365904
2024,"04","NSW","Indicator (Stage 1)",16,0,60,76,365904
2024,"04","NSW","Indicator (Stage 1)",17,0,13,30,365904
2024,"04","NSW","Indicator (Stage 1)",17,0,17,34,365904
2024,"04","NSW","Indicator (Stage 1)",18,0,21,39,365904
2024,"04","NSW","Indicator (Stage 1)",21,0,64,85,365904
2024,"04","NSW","Indicator (Stage 1)",23,0,10,33,365904
2024,"04","NSW","Indicator (Stage 1)",25,0,33,58,365904
2024,"04","NSW","Indicator (Stage 1)",26,0,17,43,365904
2024,"04","NSW","Indicator (Stage 1)",26,0,23,49,365904
2024,"04","NSW","Indicator (Stage 1)",27,0,50,77,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",0,0,1,26,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",0,0,2,16,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",0,0,3,12,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",0,0,4,4,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",1,0,0,19,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",1,0,1,10,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",1,0,2,6,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",1,0,3,8,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",1,0,6,14,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",1,0,15,16,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",2,0,0,4,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",2,0,2,8,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",2,0,3,10,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",2,0,4,12,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",2,0,5,7,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",2,0,8,10,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",2,0,9,11,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",2,0,10,12,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",3,0,0,3,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",3,0,1,4,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",3,0,3,6,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",3,0,4,7,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",3,0,7,10,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",3,0,18,21,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",3,0,33,36,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",4,0,6,10,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",4,0,12,16,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",5,0,1,6,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",5,0,4,9,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",6,0,0,6,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",6,0,1,7,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",6,0,2,8,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",6,0,8,14,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",7,0,5,12,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",7,0,8,15,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",8,0,1,9,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",8,0,33,41,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",9,0,6,15,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",9,0,19,28,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",9,0,24,33,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",11,0,56,67,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",14,0,15,29,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",14,0,31,45,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",16,0,14,30,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",16,0,29,45,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",18,0,7,25,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",19,0,22,41,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",20,0,44,64,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",23,0,18,41,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",28,0,18,46,365904
2024,"04","NSW","Laboratory or Toxicology (Stage 3)",28,0,30,58,365904
2024,"04","NT","Indicator (Stage 1)",0,2,6,6,5770
2024,"04","NT","Indicator (Stage 1)",1,1,3,4,5770
2024,"04","NT","Indicator (Stage 1)",17,11,46,63,5770
2024,"04","NT","Indicator (Stage 1)",20,10,30,50,5770
2024,"04","NT","Indicator (Stage 1)",35,35,127,162,5770
2024,"04","SA","Laboratory or Toxicology (Stage 3)",0,0,0,48,49292
2024,"04","SA","Laboratory or Toxicology (Stage 3)",0,0,1,2,49292
2024,"04","SA","Laboratory or Toxicology (Stage 3)",0,0,8,17,49292
2024,"04","SA","Laboratory or Toxicology (Stage 3)",0,1,4,18,49292
2024,"04","SA","Laboratory or Toxicology (Stage 3)",1,0,0,2,49292
2024,"04","SA","Laboratory or Toxicology (Stage 3)",2,0,0,0,49292
2024,"04","SA","Laboratory or Toxicology (Stage 3)",5,0,0,7,49292
2024,"04","SA","Laboratory or Toxicology (Stage 3)",5,0,1,3,49292
2024,"04","SA","Laboratory or Toxicology (Stage 3)",6,0,9,1,49292
2024,"04","SA","Laboratory or Toxicology (Stage 3)",14,2,29,0,49292
2024,"04","SA","Laboratory or Toxicology (Stage 3)",17,3,23,0,49292
2024,"04","SA","Laboratory or Toxicology (Stage 3)",23,0,5,31,49292
2024,"04","SA","Laboratory or Toxicology (Stage 3)",33,0,10,49,49292
2024,"04","SA","Laboratory or Toxicology (Stage 3)",39,1,19,68,49292
2024,"04","SA","Laboratory or Toxicology (Stage 3)",49,0,8,42,49292
2024,"04","SA","Laboratory or Toxicology (Stage 3)",49,0,33,96,49292
2024,"04","TAS","Indicator (Stage 1)",0,0,0,181,10641
2024,"04","VIC","Indicator (Stage 1)",0,0,0,606,286791
2024,"04","WA","Indicator (Stage 1)",0,0,0,556,154546
2024,"04","WA","Laboratory or Toxicology (Stage 3)",0,0,0,556,154546
2024,"04","WA","Not applicable",0,0,4,0,154546
2024,"04","WA","Not applicable",0,0,56,0,154546
2024,"04","WA","Not applicable",0,1,220,0,154546
2024,"04","WA","Not applicable",0,1,233,0,154546
2024,"04","WA","Secondary Confirmatory (Stage 2)",0,0,0,556,154546
2024,"05","ACT","Laboratory or Toxicology (Stage 3)",0,0,1,2,6127
2024,"05","ACT","Laboratory or Toxicology (Stage 3)",0,0,2,4,6127
2024,"05","ACT","Laboratory or Toxicology (Stage 3)",0,0,3,3,6127
2024,"05","ACT","Laboratory or Toxicology (Stage 3)",0,1,3,6,6127
2024,"05","ACT","Laboratory or Toxicology (Stage 3)",0,1,4,8,6127
2024,"05","ACT","Laboratory or Toxicology (Stage 3)",0,2,3,3,6127
2024,"05","NSW","Indicator (Stage 1)",0,0,1,12,191483
2024,"05","NSW","Indicator (Stage 1)",0,0,2,8,191483
2024,"05","NSW","Indicator (Stage 1)",0,0,3,6,191483
2024,"05","NSW","Indicator (Stage 1)",0,0,4,8,191483
2024,"05","NSW","Indicator (Stage 1)",0,0,5,5,191483
2024,"05","NSW","Indicator (Stage 1)",1,0,0,9,191483
2024,"05","NSW","Indicator (Stage 1)",1,0,1,4,191483
2024,"05","NSW","Indicator (Stage 1)",1,0,2,15,191483
2024,"05","NSW","Indicator (Stage 1)",1,0,3,12,191483
2024,"05","NSW","Indicator (Stage 1)",1,0,4,5,191483
2024,"05","NSW","Indicator (Stage 1)",1,0,5,6,191483
2024,"05","NSW","Indicator (Stage 1)",1,0,11,12,191483
2024,"05","NSW","Indicator (Stage 1)",1,0,16,17,191483
2024,"05","NSW","Indicator (Stage 1)",2,0,0,2,191483
2024,"05","NSW","Indicator (Stage 1)",2,0,1,6,191483
2024,"05","NSW","Indicator (Stage 1)",2,0,2,12,191483
2024,"05","NSW","Indicator (Stage 1)",2,0,5,7,191483
2024,"05","NSW","Indicator (Stage 1)",2,0,6,8,191483
2024,"05","NSW","Indicator (Stage 1)",3,0,1,8,191483
2024,"05","NSW","Indicator (Stage 1)",3,0,2,15,191483
2024,"05","NSW","Indicator (Stage 1)",3,0,3,6,191483
2024,"05","NSW","Indicator (Stage 1)",3,0,4,7,191483
2024,"05","NSW","Indicator (Stage 1)",3,0,6,9,191483
2024,"05","NSW","Indicator (Stage 1)",3,0,11,14,191483
2024,"05","NSW","Indicator (Stage 1)",3,0,13,16,191483
2024,"05","NSW","Indicator (Stage 1)",4,0,9,13,191483
2024,"05","NSW","Indicator (Stage 1)",4,0,18,22,191483
2024,"05","NSW","Indicator (Stage 1)",5,0,6,11,191483
2024,"05","NSW","Indicator (Stage 1)",6,0,7,13,191483
2024,"05","NSW","Indicator (Stage 1)",6,0,9,15,191483
2024,"05","NSW","Indicator (Stage 1)",7,0,17,24,191483
2024,"05","NSW","Indicator (Stage 1)",8,0,3,11,191483
2024,"05","NSW","Indicator (Stage 1)",10,0,2,12,191483
2024,"05","NSW","Indicator (Stage 1)",10,0,5,15,191483
2024,"05","NSW","Indicator (Stage 1)",10,0,7,17,191483
2024,"05","NSW","Indicator (Stage 1)",11,0,1,12,191483
2024,"05","NSW","Indicator (Stage 1)",11,0,8,19,191483
2024,"05","NSW","Indicator (Stage 1)",11,0,17,28,191483
2024,"05","NSW","Indicator (Stage 1)",11,0,28,39,191483
2024,"05","NSW","Indicator (Stage 1)",12,0,6,18,191483
2024,"05","NSW","Indicator (Stage 1)",15,0,18,33,191483
2024,"05","NSW","Indicator (Stage 1)",19,0,12,31,191483
2024,"05","NSW","Indicator (Stage 1)",19,0,96,115,191483
2024,"05","NSW","Indicator (Stage 1)",21,0,99,120,191483
2024,"05","NSW","Indicator (Stage 1)",30,0,38,68,191483
2024,"05","NSW","Indicator (Stage 1)",31,0,20,51,191483
2024,"05","NSW","Indicator (Stage 1)",31,0,107,138,191483
2024,"05","NSW","Indicator (Stage 1)",32,0,30,62,191483
2024,"05","NSW","Indicator (Stage 1)",36,0,76,112,191483
2024,"05","NSW","Indicator (Stage 1)",38,0,22,60,191483
2024,"05","NSW","Indicator (Stage 1)",43,0,22,65,191483
2024,"05","NSW","Indicator (Stage 1)",46,0,40,86,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",0,0,1,31,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",0,0,2,8,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",0,0,3,3,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",0,0,4,12,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",1,0,0,17,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",1,0,1,14,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",1,0,2,21,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",1,0,3,8,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",1,0,4,5,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",1,0,5,6,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",1,0,6,7,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",1,0,7,8,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",1,0,8,9,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",1,0,9,20,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",1,0,10,11,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",2,0,0,8,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",2,0,2,8,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",2,0,3,10,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",2,0,6,8,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",3,0,0,3,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",3,0,1,4,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",3,0,2,10,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",3,0,3,18,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",3,0,4,7,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",3,0,7,10,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",4,0,0,4,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",4,0,3,7,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",4,0,14,18,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",5,0,2,7,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",5,0,6,11,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",6,0,5,11,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",6,0,6,24,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",7,0,2,9,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",7,0,5,12,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",7,0,13,20,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",8,0,1,9,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",8,0,5,13,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",8,0,6,14,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",8,0,31,39,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",10,0,3,13,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",10,0,10,20,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",10,0,12,22,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",11,0,39,50,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",11,0,80,91,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",14,0,34,48,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",19,0,43,62,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",19,0,68,87,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",25,0,62,87,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",28,0,90,118,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",30,0,15,45,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",31,0,27,58,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",36,0,34,70,191483
2024,"05","NSW","Laboratory or Toxicology (Stage 3)",38,0,24,62,191483
